LinuxTime	Length2	Length4	Tension2	Tension4	TargetLength2	TargetLength4	ErrLength2	ErrLength4	LengthTot	DayTime
1687244542.4870174	601.86	697.95	5.1	3.74	0.0	0.0	0.71	-6.47	1299.81	09:02:22.47
1687244543.4923222	601.86	697.96	5.1	4.41	0.0	0.0	0.71	-8.01	1299.8200000000002	09:02:23.47
1687244545.674361	601.86	697.96	5.64	4.41	0.0	0.0	-0.46	-8.01	1299.8200000000002	09:02:25.66
1687244546.6786819	601.84	697.97	4.17	4.68	0.0	0.0	2.76	-8.62	1299.81	09:02:26.66
1687244547.954879	601.86	697.97	5.1	4.54	0.0	0.0	0.71	-8.31	1299.83	09:02:27.94
1687244548.9590304	601.86	697.96	5.5	4.28	0.0	0.0	-0.16	-7.7	1299.8200000000002	09:02:28.94
1687244551.1637483	601.84	697.97	4.3	4.68	0.0	0.0	2.46	-8.62	1299.81	09:02:31.15
1687244552.1679337	601.85	697.96	4.97	4.28	0.0	0.0	1.0	-7.7	1299.81	09:02:32.15
1687244553.1728723	601.84	697.95	4.43	3.74	0.0	0.0	2.17	-6.47	1299.79	09:02:33.15
1687244555.3950973	601.85	697.97	4.97	4.54	0.0	0.0	1.0	-8.31	1299.8200000000002	09:02:35.37
1687244556.400218	601.85	697.96	4.83	4.41	0.0	0.0	1.3	-8.01	1299.81	09:02:36.38
1687244557.6006618	601.86	697.96	5.37	4.28	0.0	0.0	0.13	-7.7	1299.8200000000002	09:02:37.58
1687244558.6046977	601.86	697.98	5.24	5.08	0.0	0.0	0.42	-9.54	1299.8400000000001	09:02:38.58
1687244559.616605	601.85	697.96	4.7	4.01	0.0	0.0	1.59	-7.09	1299.81	09:02:39.60
1687244561.8201933	601.86	697.97	5.37	4.68	0.0	0.0	0.13	-8.62	1299.83	09:02:41.80
1687244562.825158	601.86	697.98	5.24	4.95	0.0	0.0	0.42	-9.23	1299.8400000000001	09:02:42.81
1687244565.0305843	601.84	697.96	4.3	4.14	0.0	0.0	2.46	-7.39	1299.8000000000002	09:02:45.01
1687244568.2517421	601.85	697.96	4.97	4.41	0.0	0.0	1.0	-8.01	1299.81	09:02:48.24
1687244569.2567828	601.84	697.97	4.03	4.68	0.0	0.0	3.05	-8.62	1299.81	09:02:49.24
1687244570.4577541	601.85	697.96	4.83	4.01	0.0	0.0	1.3	-7.09	1299.81	09:02:50.44
1687244571.4628878	601.84	697.98	4.3	5.08	0.0	0.0	2.46	-9.54	1299.8200000000002	09:02:51.44
1687244572.4678729	601.84	697.98	4.17	4.95	0.0	0.0	2.76	-9.23	1299.8200000000002	09:02:52.44
1687244574.669843	601.85	697.98	4.7	5.21	0.0	0.0	1.59	-9.85	1299.83	09:02:54.65
1687244575.6823757	601.86	697.95	5.37	3.88	0.0	0.0	0.13	-6.78	1299.81	09:02:55.67
1687244576.883141	601.86	697.96	5.1	4.01	0.0	0.0	0.71	-7.09	1299.8200000000002	09:02:56.87
1687244577.8863316	601.85	697.96	4.83	4.14	0.0	0.0	1.3	-7.39	1299.81	09:02:57.87
